<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.02	02:45:00	3238.75	3239.61	3234.81	3237.35	1132	0	7
2025.05.02	03:00:00	3237.35	3241.22	3237.19	3238.46	1417	0	7
2025.05.02	03:15:00	3238.46	3244.29	3238.43	3243.50	1842	0	7
2025.05.02	03:30:00	3243.52	3244.37	3238.99	3239.99	1582	0	7
2025.05.02	03:45:00	3240.23	3240.23	3227.47	3231.32	3073	0	7
2025.05.02	04:00:00	3231.30	3236.43	3231.30	3235.79	1980	0	7
2025.05.02	04:15:00	3235.79	3237.43	3231.93	3233.23	1752	0	7
2025.05.02	04:30:00	3233.23	3235.29	3231.39	3233.83	2383	0	7
2025.05.02	04:45:00	3233.83	3237.50	3233.19	3236.45	1655	0	7
2025.05.02	05:00:00	3236.53	3243.94	3235.92	3243.19	1932	0	7
2025.05.02	05:15:00	3243.13	3247.53	3241.78	3246.25	2394	0	7
2025.05.02	05:30:00	3246.25	3248.14	3243.42	3245.80	1229	0	7
2025.05.02	05:45:00	3245.80	3249.28	3245.41	3248.17	1426	0	7
2025.05.02	06:00:00	3248.17	3251.25	3245.94	3250.51	2035	0	7
2025.05.02	06:15:00	3250.51	3254.30	3249.04	3254.30	1827	0	7
2025.05.02	06:30:00	3254.30	3257.46	3253.52	3256.93	1467	0	7
2025.05.02	06:45:00	3256.93	3258.66	3254.80	3255.01	1396	0	7
2025.05.02	07:00:00	3255.02	3256.70	3253.31	3255.46	1542	0	7
2025.05.02	07:15:00	3255.46	3257.52	3254.35	3256.00	1240	0	7
2025.05.02	07:30:00	3256.00	3256.00	3252.80	3253.63	1209	0	7
2025.05.02	07:45:00	3253.63	3254.77	3250.57	3251.90	1036	0	7
2025.05.02	08:00:00	3251.90	3254.47	3249.69	3252.69	1293	0	7
2025.05.02	08:15:00	3252.69	3253.33	3250.77	3252.54	1005	0	7
2025.05.02	08:30:00	3252.54	3256.88	3251.99	3254.19	1519	0	7
2025.05.02	08:45:00	3254.19	3255.35	3250.70	3251.84	1522	0	7
2025.05.02	09:00:00	3251.84	3255.80	3250.01	3254.85	1917	0	7
2025.05.02	09:15:00	3254.85	3262.39	3251.74	3258.17	2180	0	7
2025.05.02	09:30:00	3258.17	3260.26	3251.45	3251.67	1896	0	7
2025.05.02	09:45:00	3251.67	3253.10	3246.33	3252.91	2080	0	7
2025.05.02	10:00:00	3252.91	3255.98	3251.76	3253.09	2172	0	7
2025.05.02	10:15:00	3253.08	3258.24	3251.53	3256.10	1716	0	7
2025.05.02	10:30:00	3256.10	3263.28	3255.67	3258.70	1998	0	7
2025.05.02	10:45:00	3258.76	3261.76	3257.78	3258.97	1547	0	7
2025.05.02	11:00:00	3258.97	3261.60	3256.24	3256.52	1517	0	7
2025.05.02	11:15:00	3256.52	3261.06	3255.41	3257.66	1867	0	7
2025.05.02	11:30:00	3257.66	3260.96	3257.08	3260.53	1483	0	7
2025.05.02	11:45:00	3260.53	3261.29	3258.00	3258.21	1454	0	7
2025.05.02	12:00:00	3258.21	3263.17	3255.20	3262.03	2125	0	7
2025.05.02	12:15:00	3262.03	3262.81	3260.19	3260.32	1425	0	7
2025.05.02	12:30:00	3260.32	3266.42	3260.32	3265.97	1752	0	7
2025.05.02	12:45:00	3265.96	3267.10	3263.71	3265.32	2049	0	7
2025.05.02	13:00:00	3265.32	3265.74	3259.73	3259.82	1401	0	7
2025.05.02	13:15:00	3259.76	3263.10	3258.41	3262.99	1925	0	7
2025.05.02	13:30:00	3262.99	3263.16	3257.43	3258.30	1963	0	7
2025.05.02	13:45:00	3258.30	3260.44	3257.39	3259.52	1564	0	7
2025.05.02	14:00:00	3259.52	3260.63	3258.21	3258.90	1400	0	7
2025.05.02	14:15:00	3258.90	3266.25	3258.90	3265.72	2022	0	7
2025.05.02	14:30:00	3265.74	3268.04	3264.65	3265.52	2100	0	7
2025.05.02	14:45:00	3265.52	3269.27	3262.62	3262.73	2214	0	7
2025.05.02	15:00:00	3262.73	3264.96	3260.54	3262.76	2649	0	7
2025.05.02	15:15:00	3262.77	3263.90	3257.91	3258.98	2674	0	7
2025.05.02	15:30:00	3258.98	3263.09	3250.33	3256.12	6004	0	7
2025.05.02	15:45:00	3256.22	3260.48	3250.34	3250.44	4795	0	7
2025.05.02	16:00:00	3250.39	3251.14	3239.52	3243.67	5392	0	7
2025.05.02	16:15:00	3243.67	3259.53	3243.00	3257.46	4549	0	7
2025.05.02	16:30:00	3257.40	3259.64	3248.33	3253.21	5649	0	7
2025.05.02	16:45:00	3253.19	3253.19	3243.85	3250.48	4919	0	7
2025.05.02	17:00:00	3250.48	3252.46	3242.24	3252.13	5291	0	7
2025.05.02	17:15:00	3252.14	3257.98	3250.46	3253.34	4699	0	7
2025.05.02	17:30:00	3253.34	3260.73	3253.16	3253.70	4144	0	7
2025.05.02	17:45:00	3253.70	3264.64	3250.96	3262.90	3666	0	7
2025.05.02	18:00:00	3262.90	3264.27	3259.58	3263.36	3149	0	7
2025.05.02	18:15:00	3263.36	3264.20	3248.47	3251.14	3724	0	7
2025.05.02	18:30:00	3251.14	3251.48	3234.62	3237.15	4438	0	7
2025.05.02	18:45:00	3237.19	3238.13	3230.26	3231.59	3849	0	7
2025.05.02	19:00:00	3231.63	3233.39	3224.82	3228.93	4727	0	7
2025.05.02	19:15:00	3228.93	3236.35	3226.21	3233.85	3971	0	7
2025.05.02	19:30:00	3233.85	3235.70	3228.52	3233.78	3736	0	7
2025.05.02	19:45:00	3233.75	3233.94	3222.92	3225.01	3669	0	7
2025.05.02	20:00:00	3225.00	3232.09	3223.68	3231.75	3442	0	7
2025.05.02	20:15:00	3231.81	3239.85	3231.13	3235.25	3064	0	7
2025.05.02	20:30:00	3235.28	3236.08	3227.17	3229.37	2714	0	7
2025.05.02	20:45:00	3229.37	3233.63	3226.67	3231.43	2086	0	7
2025.05.02	21:00:00	3231.43	3232.50	3226.21	3226.70	1903	0	7
2025.05.02	21:15:00	3226.71	3230.22	3226.00	3228.94	1890	0	7
2025.05.02	21:30:00	3228.95	3229.34	3224.40	3225.20	2171	0	7
2025.05.02	21:45:00	3225.20	3228.90	3224.47	3226.41	1873	0	7
2025.05.02	22:00:00	3226.41	3232.82	3226.40	3228.95	1854	0	7
2025.05.02	22:15:00	3228.95	3230.68	3227.47	3228.44	1377	0	7
2025.05.02	22:30:00	3228.40	3233.36	3227.55	3233.10	1477	0	7
2025.05.02	22:45:00	3233.16	3234.58	3231.37	3233.58	1756	0	7
2025.05.02	23:00:00	3233.76	3235.84	3232.64	3235.84	811	0	7
2025.05.02	23:15:00	3235.84	3241.23	3235.79	3237.99	971	0	7
2025.05.02	23:30:00	3237.99	3240.22	3237.89	3239.57	673	0	7
2025.05.02	23:45:00	3239.57	3241.55	3238.21	3240.42	577	0	17
2025.05.05	01:00:00	3239.53	3244.56	3237.46	3239.79	1664	0	7
2025.05.05	01:15:00	3239.79	3242.94	3239.51	3240.29	640	0	7
2025.05.05	01:30:00	3240.29	3244.23	3239.81	3242.31	1247	0	7
2025.05.05	01:45:00	3242.29	3243.99	3238.89	3239.53	1242	0	7
2025.05.05	02:00:00	3239.88	3242.66	3239.00	3242.56	993	0	7
2025.05.05	02:15:00	3242.56	3244.48	3241.55	3244.27	842	0	7
2025.05.05	02:30:00	3244.27	3249.99	3243.55	3249.59	1538	0	7
2025.05.05	02:45:00	3249.59	3252.36	3247.10	3248.12	2117	0	7
2025.05.05	03:00:00	3248.12	3248.70	3244.26	3246.03	1394	0	7
2025.05.05	03:15:00	3246.03	3246.64	3244.16	3245.58	929	0	7
2025.05.05	03:30:00	3245.58	3246.86	3241.67	3242.38	1313	0	7
2025.05.05	03:45:00	3242.36	3248.14	3241.17	3246.76	1640	0	7
2025.05.05	04:00:00	3246.76	3259.17	3246.59	3259.17	2632	0	7
2025.05.05	04:15:00	3259.17	3266.45	3256.57	3265.15	2660	0	7
2025.05.05	04:30:00	3265.15	3271.13	3262.95	3263.87	2825	0	7
2025.05.05	04:45:00	3263.87	3266.64	3262.86	3264.75	1583	0	7
2025.05.05	05:00:00	3264.74	3271.03	3260.52	3261.21	2666	0	7
2025.05.05	05:15:00	3261.21	3266.37	3259.72	3266.09	2077	0	7
2025.05.05	05:30:00	3266.09	3270.26	3265.60	3268.22	1701	0	7
2025.05.05	05:45:00	3268.22	3272.40	3267.05	3270.19	2048	0	7
2025.05.05	06:00:00	3270.19	3271.43	3260.16	3260.24	2395	0	7
2025.05.05	06:15:00	3260.24	3261.93	3257.42	3259.56	1744	0	7
2025.05.05	06:30:00	3259.56	3259.65	3253.11	3255.41	1623	0	7
2025.05.05	06:45:00	3255.41	3256.65	3253.98	3254.56	1250	0	7
2025.05.05	07:00:00	3254.56	3258.23	3253.93	3257.22	1322	0	7
2025.05.05	07:15:00	3257.22	3259.55	3255.62	3256.40	1062	0	7
2025.05.05	07:30:00	3256.58	3257.45	3253.70	3256.01	989	0	7
2025.05.05	07:45:00	3256.01	3258.90	3253.67	3256.62	1113	0	7
2025.05.05	08:00:00	3256.62	3260.99	3256.14	3259.00	1339	0	7
2025.05.05	08:15:00	3259.00	3259.92	3256.98	3257.95	1148	0	7
2025.05.05	08:30:00	3257.95	3262.02	3256.77	3258.08	1454	0	7
2025.05.05	08:45:00	3258.08	3261.11	3254.12	3259.70	1799	0	7
2025.05.05	09:00:00	3259.70	3262.09	3256.86	3259.80	2302	0	7
2025.05.05	09:15:00	3259.80	3260.53	3256.87	3259.34	1966	0	7
2025.05.05	09:30:00	3259.14	3264.48	3257.02	3262.68	2151	0	7
2025.05.05	09:45:00	3262.68	3265.74	3261.68	3262.12	1806	0	7
2025.05.05	10:00:00	3262.14	3263.92	3258.83	3261.93	2433	0	7
2025.05.05	10:15:00	3261.93	3264.56	3260.64	3261.16	2103	0	7
2025.05.05	10:30:00	3261.20	3266.09	3260.46	3264.31	1954	0	7
2025.05.05	10:45:00	3264.31	3267.85	3263.46	3264.81	1946	0	7
2025.05.05	11:00:00	3264.80	3267.58	3263.35	3263.55	1962	0	7
2025.05.05	11:15:00	3263.55	3273.67	3263.15	3272.04	2464	0	7
2025.05.05	11:30:00	3272.04	3278.75	3270.14	3277.25	2872	0	7
2025.05.05	11:45:00	3277.25	3283.00	3276.63	3282.73	2988	0	7
2025.05.05	12:00:00	3282.74	3289.91	3282.36	3289.80	3736	0	7
2025.05.05	12:15:00	3289.80	3302.23	3289.56	3302.23	3987	0	7
2025.05.05	12:30:00	3302.23	3305.16	3299.91	3302.85	3298	0	7
2025.05.05	12:45:00	3302.85	3309.01	3299.87	3308.80	2497	0	7
2025.05.05	13:00:00	3308.84	3315.51	3308.58	3310.59	3611	0	7
2025.05.05	13:15:00	3310.62	3318.67	3308.83	3314.38	3591	0	7
2025.05.05	13:30:00	3314.38	3316.67	3312.17	3314.01	2454	0	7
2025.05.05	13:45:00	3314.00	3315.71	3311.56	3313.30	2576	0	7
2025.05.05	14:00:00	3313.30	3317.96	3312.01	3316.58	2552	0	7
2025.05.05	14:15:00	3316.58	3319.01	3313.10	3314.19	2558	0	7
2025.05.05	14:30:00	3314.19	3315.26	3311.99	3312.24	2218	0	7
2025.05.05	14:45:00	3312.24	3314.83	3311.42	3313.02	1926	0	7
2025.05.05	15:00:00	3313.02	3318.39	3312.92	3316.17	2987	0	7
2025.05.05	15:15:00	3316.07	3320.76	3314.13	3318.85	3663	0	7
2025.05.05	15:30:00	3318.88	3320.95	3315.85	3319.83	3057	0	7
2025.05.05	15:45:00	3319.83	3322.61	3318.65	3319.67	2763	0	7
2025.05.05	16:00:00	3319.68	3320.63	3315.84	3318.23	2392	0	7
2025.05.05	16:15:00	3318.23	3321.03	3316.98	3318.85	1873	0	7
2025.05.05	16:30:00	3318.92	3319.14	3311.92	3315.71	3658	0	7
2025.05.05	16:45:00	3315.71	3319.76	3313.83	3315.64	3439	0	7
2025.05.05	17:00:00	3315.64	3328.86	3309.99	3316.12	5426	0	7
2025.05.05	17:15:00	3316.12	3320.74	3311.49	3318.74	4042	0	7
2025.05.05	17:30:00	3318.74	3318.74	3312.26	3316.43	3454	0	7
2025.05.05	17:45:00	3316.46	3318.29	3311.15	3312.77	2695	0	7
2025.05.05	18:00:00	3312.72	3315.06	3309.15	3311.93	3479	0	7
2025.05.05	18:15:00	3311.93	3314.69	3309.94	3311.06	2918	0	7
2025.05.05	18:30:00	3310.96	3317.91	3310.58	3315.83	2537	0	7
2025.05.05	18:45:00	3315.83	3317.79	3311.79	3312.07	2544	0	7
2025.05.05	19:00:00	3312.07	3312.45	3305.66	3307.39	3024	0	7
2025.05.05	19:15:00	3307.39	3309.78	3306.95	3307.60	2412	0	7
2025.05.05	19:30:00	3307.60	3312.91	3307.59	3312.17	2536	0	7
2025.05.05	19:45:00	3312.17	3313.63	3309.14	3309.86	2300	0	7
2025.05.05	20:00:00	3309.85	3312.74	3309.22	3311.74	2204	0	7
2025.05.05	20:15:00	3311.74	3315.93	3310.04	3313.38	2343	0	7
2025.05.05	20:30:00	3313.38	3316.44	3311.87	3314.49	1917	0	7
2025.05.05	20:45:00	3314.49	3318.23	3312.74	3317.15	1886	0	7
2025.05.05	21:00:00	3317.15	3317.96	3313.98	3316.41	1961	0	7
2025.05.05	21:15:00	3316.41	3320.41	3315.95	3319.95	1551	0	7
2025.05.05	21:30:00	3319.96	3322.25	3317.87	3321.39	1903	0	7
2025.05.05	21:45:00	3321.39	3323.53	3320.73	3323.23	1786	0	7
2025.05.05	22:00:00	3323.23	3327.04	3322.88	3326.22	1839	0	7
2025.05.05	22:15:00	3326.25	3336.47	3325.83	3336.33	2836	0	7
2025.05.05	22:30:00	3336.33	3337.66	3334.17	3334.58	2225	0	7
2025.05.05	22:45:00	3334.58	3337.21	3327.34	3328.83	2633	0	7
2025.05.05	23:00:00	3328.83	3333.94	3328.78	3330.79	1347	0	7
2025.05.05	23:15:00	3330.74	3332.02	3329.28	3331.48	913	0	7
2025.05.05	23:30:00	3331.48	3333.74	3330.68	3332.59	1024	0	7
2025.05.05	23:45:00	3332.59	3334.68	3331.45	3334.12	802	0	17
2025.05.06	01:00:00	3336.27	3338.04	3328.24	3330.09	1255	0	7
2025.05.06	01:15:00	3330.09	3332.29	3327.57	3328.83	754	0	7
2025.05.06	01:30:00	3328.83	3333.12	3328.83	3331.77	799	0	7
2025.05.06	01:45:00	3331.77	3332.87	3330.46	3330.74	1040	0	7
2025.05.06	02:00:00	3330.74	3334.90	3329.66	3331.89	1074	0	7
2025.05.06	02:15:00	3331.89	3334.42	3329.00	3332.46	1032	0	7
2025.05.06	02:30:00	3332.46	3334.15	3331.48	3333.43	577	0	7
2025.05.06	02:45:00	3333.43	3335.01	3330.46	3334.13	1026	0	7
2025.05.06	03:00:00	3334.13	3334.38	3332.15	3333.14	1529	0	7
2025.05.06	03:15:00	3333.14	3333.21	3323.80	3324.84	2224	0	7
2025.05.06	03:30:00	3324.84	3328.91	3324.81	3326.80	1712	0	7
2025.05.06	03:45:00	3326.80	3330.24	3323.42	3329.69	2289	0	7
2025.05.06	04:00:00	3329.69	3364.83	3329.69	3362.26	6336	0	7
2025.05.06	04:15:00	3362.30	3363.22	3355.18	3357.32	4133	0	7
2025.05.06	04:30:00	3357.26	3381.79	3355.76	3378.44	4940	0	7
2025.05.06	04:45:00	3378.52	3381.42	3372.42	3379.66	3711	0	7
2025.05.06	05:00:00	3379.66	3383.89	3375.47	3382.24	3725	0	7
2025.05.06	05:15:00	3382.24	3386.99	3378.24	3382.01	3177	0	7
2025.05.06	05:30:00	3382.01	3382.62	3364.67	3367.16	4187	0	7
2025.05.06	05:45:00	3367.16	3367.61	3356.56	3358.45	3509	0	7
2025.05.06	06:00:00	3358.45	3361.64	3352.60	3356.90	3650	0	7
2025.05.06	06:15:00	3356.97	3372.42	3355.94	3362.71	3278	0	7
2025.05.06	06:30:00	3362.71	3363.65	3359.38	3360.21	1702	0	7
2025.05.06	06:45:00	3360.21	3364.23	3356.26	3360.34	2207	0	7
2025.05.06	07:00:00	3360.34	3361.37	3357.06	3360.40	1605	0	7
2025.05.06	07:15:00	3360.40	3361.60	3356.30	3356.95	1455	0	7
2025.05.06	07:30:00	3356.93	3361.74	3356.15	3360.62	1969	0	7
2025.05.06	07:45:00	3360.61	3366.11	3359.84	3363.12	2079	0	7
2025.05.06	08:00:00	3363.12	3363.90	3358.10	3358.72	1430	0	7
2025.05.06	08:15:00	3358.72	3360.03	3354.33	3356.10	1732	0	7
2025.05.06	08:30:00	3356.13	3359.96	3351.59	3352.19	2922	0	7
2025.05.06	08:45:00	3352.19	3362.15	3350.38	3362.08	2771	0	7
2025.05.06	09:00:00	3362.08	3364.64	3358.77	3362.21	2756	0	7
2025.05.06	09:15:00	3362.20	3367.92	3360.99	3363.40	3085	0	7
2025.05.06	09:30:00	3363.40	3367.43	3362.01	3366.99	2291	0	7
2025.05.06	09:45:00	3366.99	3367.21	3363.33	3364.77	2107	0	7
2025.05.06	10:00:00	3364.78	3370.75	3364.78	3368.00	2652	0	7
2025.05.06	10:15:00	3367.93	3376.02	3365.18	3374.39	2371	0	7
2025.05.06	10:30:00	3374.39	3379.58	3373.05	3373.27	2797	0	7
2025.05.06	10:45:00	3373.27	3376.22	3369.86	3371.24	2737	0	7
2025.05.06	11:00:00	3371.24	3378.09	3368.60	3377.94	2965	0	7
2025.05.06	11:15:00	3377.94	3383.17	3377.45	3380.81	2784	0	7
2025.05.06	11:30:00	3380.81	3381.34	3376.16	3377.66	1982	0	7
2025.05.06	11:45:00	3377.66	3379.76	3376.10	3377.21	1429	0	7
2025.05.06	12:00:00	3377.21	3380.58	3375.39	3376.26	2162	0	7
2025.05.06	12:15:00	3376.14	3376.91	3371.45	3373.90	2045	0	7
2025.05.06	12:30:00	3373.90	3380.07	3373.48	3378.69	2183	0	7
2025.05.06	12:45:00	3378.69	3383.29	3377.22	3383.22	2228	0	7
2025.05.06	13:00:00	3383.21	3383.87	3380.57	3383.18	2038	0	7
2025.05.06	13:15:00	3383.18	3383.42	3378.16	3379.62	2051	0	7
2025.05.06	13:30:00	3379.62	3380.38	3376.77	3379.40	1842	0	7
2025.05.06	13:45:00	3379.40	3383.84	3378.27	3383.73	2002	0	7
2025.05.06	14:00:00	3383.73	3384.27	3381.22	3381.37	1991	0	7
2025.05.06	14:15:00	3381.37	3385.03	3379.69	3380.71	2617	0	7
2025.05.06	14:30:00	3380.71	3381.83	3373.84	3374.67	3057	0	7
2025.05.06	14:45:00	3374.67	3380.67	3374.27	3379.21	2054	0	7
2025.05.06	15:00:00	3379.21	3379.59	3373.69	3377.70	2869	0	7
2025.05.06	15:15:00	3377.70	3378.74	3373.22	3376.35	2849	0	7
2025.05.06	15:30:00	3376.32	3392.39	3375.39	3389.81	3755	0	7
2025.05.06	15:45:00	3389.81	3391.39	3385.36	3391.09	3460	0	7
2025.05.06	16:00:00	3391.09	3396.73	3389.48	3394.62	4684	0	7
2025.05.06	16:15:00	3394.62	3397.66	3393.33	3396.92	3517	0	7
2025.05.06	16:30:00	3397.09	3397.31	3387.77	3392.32	5237	0	7
2025.05.06	16:45:00	3392.29	3397.70	3390.64	3391.77	4452	0	7
2025.05.06	17:00:00	3391.77	3398.07	3391.24	3394.43	4467	0	7
2025.05.06	17:15:00	3394.43	3395.95	3383.90	3383.96	4642	0	7
2025.05.06	17:30:00	3384.00	3388.95	3378.27	3379.82	4326	0	7
2025.05.06	17:45:00	3379.83	3386.66	3379.22	3386.38	3877	0	7
2025.05.06	18:00:00	3386.36	3395.33	3385.38	3395.22	2985	0	7
2025.05.06	18:15:00	3395.22	3398.13	3393.77	3396.67	2902	0	7
